Date,Score,Count
2024-01-01,0.9521875858306885,5.0
2024-01-02,0.20325835943222045,5.0
2024-01-03,0.7018423335892814,7.0
2024-01-04,0.9964021563529968,10.0
2024-01-05,0.38787214572613055,13.0
2024-01-06,0.9993276596069336,1.0
2024-01-07,0.8818401098251343,2.0
2024-01-08,0.600238811969757,5.0
2024-01-09,0.15450899941580637,7.0
2024-01-10,0.9944187502066294,6.0
2024-01-11,0.016826492547988892,10.0
2024-01-12,0.9712031558156013,8.0
2024-01-13,0.6212259431680044,6.0
2024-01-14,0.9451048714773995,7.0
2024-01-15,0.6213759996674277,11.0
2024-01-16,0.9993122935295105,10.0
2024-01-17,0.9650862693786622,10.0
2024-01-18,0.33475641409556073,6.0
2024-01-19,0.9993182335581098,7.0
2024-01-20,0.9719682335853577,1.0
2024-01-21,0.994870513677597,2.0
2024-01-22,0.9737082242965698,5.0
2024-01-23,0.8762733638286591,4.0
2024-01-24,0.9657526512940725,6.0
2024-01-25,0.7775076958868239,9.0
2024-01-26,0.6662901739279429,6.0
2024-01-28,0.9975814819335938,1.0
2024-01-29,0.915189286073049,3.0
2024-01-30,0.9988898575305939,10.0
2024-01-31,0.9965014968599591,7.0
2024-02-01,0.7778314683172438,9.0
2024-02-02,0.9566585123538971,10.0
2024-02-03,0.9993646144866943,3.0
2024-02-04,0.9983538190523783,6.0
2024-02-05,0.7726614541477628,9.0
2024-02-06,0.9974814483097622,7.0
2024-02-07,0.822501982251803,12.0
2024-02-08,0.626407877965407,11.0
2024-02-09,0.9823591871695085,11.0
2024-02-10,0.9993681410948435,6.0
2024-02-11,0.9991286516189575,5.0
2024-02-12,0.9777888854344686,9.0
2024-02-13,0.44826941056685016,11.0
2024-02-14,0.5954182147979736,5.0
2024-02-15,0.990927700813,13.0
2024-02-16,0.9797224232128688,7.0
2024-02-17,0.2903825640678406,5.0
2024-02-18,0.3950666586558024,3.0
2024-02-19,0.7330068051815033,8.0
2024-02-20,0.8047616861083291,11.0
2024-02-21,0.8045468330383301,11.0
2024-02-22,0.989658385515213,8.0
2024-02-23,0.6843600327318365,11.0
2024-02-24,0.9991319179534912,6.0
2024-02-25,0.7146150469779968,9.0
2024-02-26,0.7427697256207466,8.0
2024-02-27,0.9469383478164672,10.0
2024-02-28,0.9795835465192795,8.0
2024-02-29,0.9685784445868598,9.0
2024-03-01,0.9963365064726936,9.0
2024-03-02,0.9866086112128364,9.0
2024-03-03,0.6370175361633301,5.0
2024-03-04,0.17569936513900758,5.0
2024-03-05,0.6261696219444275,5.0
2024-03-06,0.996789276599884,3.0
2024-03-07,0.6688018043835958,6.0
2024-03-08,0.6516920526822408,6.0
2024-03-09,0.9994971752166748,7.0
2024-03-10,0.9893365353345871,4.0
2024-03-11,0.2971835600005256,9.0
2024-03-12,0.9992371201515198,3.0
2024-03-13,0.9418231844902039,6.0
2024-03-14,0.9650003910064697,7.0
2024-03-15,0.723476337061988,9.0
2024-03-16,0.9783718784650167,3.0
2024-03-17,0.9982966482639313,2.0
2024-03-18,0.5836573123931885,5.0
2024-03-19,0.29785358905792236,6.0
2024-03-20,0.8695648550987244,5.0
2024-03-21,0.27563659350077313,3.0
2024-03-22,0.4990895837545395,4.0
2024-03-23,0.9996094107627869,1.0
2024-03-24,0.9988078773021698,2.0
2024-03-25,0.7945511341094971,2.0
2024-03-26,-0.0025115410486857095,6.0
2024-03-27,0.5260521054267884,5.0
2024-03-28,0.4313987067767552,7.0
2024-03-29,0.9748400350411733,6.0
2024-03-30,0.9993451237678528,1.0
